under_y,theta,distance
24,-28.954854,58.11044
25,-28.961796875,56.267956
26,-28.971604,54.650368
27,-28.984275375,53.163643
28,-28.999811,51.61331
29,-29.018210875,50.006985
30,-29.039475,48.49871
31,-29.063603375,47.241608
32,-29.090596000000005,45.985527
33,-29.120452875,44.802647
34,-29.153174,43.72059
35,-29.188759375,42.60653
36,-29.22720900000001,41.529846
37,-29.268522874999995,40.533295
38,-29.312701,39.476448
39,-29.359743375,38.4352
40,-29.40965,37.342728
41,-29.462420875,36.20397
42,-29.518056,35.02503
43,-29.576555375000005,33.866917
44,-29.637919,32.69527
45,-29.702146875,31.57312
46,-29.769239,30.573526
47,-29.839195375,29.649035
48,-29.912016,28.708202
49,-29.987700875,27.788576
50,-30.06625,26.876871
51,-30.147663375,26.103323
52,-30.231941,25.504658
53,-30.319082875,24.923994
54,-30.409089,24.363916
55,-30.501959375,23.806288
56,-30.597694,23.238981
57,-30.696292875,22.689104
58,-30.797756000000003,22.172026
59,-30.902083375,21.67227
60,-31.009275,21.19155
61,-31.119330875,20.725445
62,-31.232251,20.263187
63,-31.348035375,19.86671
64,-31.466684,19.491701
65,-31.588196875,19.10775
66,-31.712574,18.722685
67,-31.839815375,18.337383
68,-31.969921,17.945143
69,-32.102890875,17.555887
70,-32.238725,17.180126
71,-32.377423375,16.795706
72,-32.518986,16.419636
73,-32.663412875,16.0645
74,-32.810704,15.695926
75,-32.960859375,15.33214
76,-33.113879000000004,14.982386
77,-33.269762875000005,14.633128
78,-33.428511,14.309565
79,-33.590123375,13.987524
80,-33.7546,13.661727
81,-33.921940875000004,13.33646
82,-34.092146,13.011721
83,-34.265215375,12.710909
84,-34.441149,12.415902
85,-34.619946875,12.135568
86,-34.801609,11.862153
87,-34.986135375,11.617106
88,-35.173525999999995,11.3833
89,-35.363780875,11.167489
90,-35.5569,10.952655
91,-35.752883375,10.742772
92,-35.951731,10.53864
93,-36.153442875,10.335086
94,-36.358019,10.132113
95,-36.565459375,9.929719
96,-36.775764,9.731867
97,-36.988932875,9.542908
98,-37.204966,9.355836
99,-37.423863375,9.176392
100,-37.645625,9.00234
101,-37.870250875,8.828819
102,-38.097741,8.655823
103,-38.328095375,8.483357
104,-38.561314,8.307901
105,-38.797396875,8.132774
106,-39.03634399999999,7.9581914
107,-39.278155375,7.784148
108,-39.522831,7.613408
109,-39.770370875,7.4449267
110,-40.020775,7.2769756
111,-40.274043375,7.1095524
112,-40.530176,6.94266
113,-40.789172875,6.7762957
114,-41.051034,6.610461
115,-41.315759375000006,6.4451566
116,-41.583349,6.280379
117,-41.853802875,6.1161323
118,-42.127121,5.952337
119,-42.403303375,5.789053
120,-42.68235,5.626297
121,-42.964260875,5.464073
0,-29.205,120.698456
1,-29.14412325,116.60394
2,-29.08606799999999,112.51512
3,-29.030834249999995,108.43006
4,-28.978422,104.41249
5,-28.92883125,100.578186
6,-28.882061999999998,96.797424
7,-28.83811425,92.68892
8,-28.796988,89.84639
9,-28.75868325,87.79596
10,-28.723199999999995,85.85596
11,-28.69053825,84.358795
12,-28.660698,83.03477
13,-28.63367925,81.709305
14,-28.609482,80.370674
15,-28.58810625,79.03421
16,-28.569552,77.699936
17,-28.553819250000004,76.36782
18,-28.540907999999995,74.06633
19,-28.53081825,70.03248
20,-28.52355,66.30613
21,-28.519103249999997,63.40572
22,-28.517478,61.642757
23,-28.51867425,59.811928
24,-28.522692,57.82513
25,-28.529531249999994,55.908455
26,-28.539192,54.253365
27,-28.55167425,52.737972
28,-28.566978,51.185684
29,-28.58510325,49.575756
30,-28.60605,48.318584
31,-28.62981825,47.043198
32,-28.656408000000003,45.74018
33,-28.685819249999994,44.498695
34,-28.718052,43.36062
35,-28.75310625,42.27417
36,-28.790982000000003,41.197983
37,-28.831679249999997,40.182068
38,-28.875198,39.074627
39,-28.92153825,38.023647
40,-28.970699999999997,36.908813
41,-29.02268325,35.746502
42,-29.077488,34.523315
43,-29.13511425,33.313736
44,-29.195561999999995,32.13411
45,-29.25883125,31.007862
46,-29.324922,29.979748
47,-29.39383425,29.017532
48,-29.465568,28.084051
49,-29.54012325,27.15566
50,-29.6175,26.342926
51,-29.697698249999995,25.686447
52,-29.780718,25.096605
53,-29.86655925,24.522116
54,-29.955222,24.04739
55,-30.04670625,23.600359
56,-30.141012,23.107487
57,-30.23813925,22.627249
58,-30.338088,22.105337
59,-30.44085825,21.604647
60,-30.54645,21.126837
61,-30.65486325,20.66026
62,-30.766098,20.194508
63,-30.88015425,19.787624
64,-30.997032,19.40294
65,-31.11673125,19.014582
66,-31.239251999999997,18.613394
67,-31.36459425,18.227655
68,-31.492758,17.842566
69,-31.62374325,17.45484
70,-31.75755,17.075375
71,-31.89417825,16.693449
72,-32.033628,16.31859
73,-32.17589924999999,15.955382
74,-32.320992,15.605999
75,-32.46890625,15.246745
76,-32.619642,14.896594
77,-32.77319925,14.546932
78,-32.929578,14.224886
79,-33.08877824999999,13.894718
80,-33.2508,13.568466
81,-33.41564325,13.242738
82,-33.583307999999995,12.917529
83,-33.75379424999999,12.614383
84,-33.927102,12.319164
85,-34.10323124999999,12.042299
86,-34.28218199999999,11.765081
87,-34.46395425,11.5015335
88,-34.64854799999999,11.273612
89,-34.83596324999999,11.057589
90,-35.0262,10.842155
91,-35.21925825,10.634824
92,-35.415138,10.430091
93,-35.61383925,10.225929
94,-35.815362,10.022339
95,-36.01970625,9.819319
96,-36.226872,9.626439
97,-36.43685925,9.436697
98,-36.649668,9.250481
99,-36.86529825,9.073434
100,-37.08375,8.898773
101,-37.30502325,8.724634
102,-37.529118,8.551012
103,-37.75603424999999,8.375233
104,-37.98577199999999,8.198902
105,-38.21833125,8.0231085
106,-38.45371199999999,7.847848
107,-38.69191425,7.674092
108,-38.932938,7.504408
109,-39.17678325,7.335243
110,-39.42345,7.166602
111,-39.67293825,6.99848
112,-39.925248,6.830879
113,-40.18037925,6.6638002
114,-40.438332,6.4972453
115,-40.69910625,6.331209
116,-40.96270199999999,6.165695
117,-41.22911925,6.000613
118,-41.498358,5.836044
119,-41.77041824999999,5.671998
120,-42.0453,5.5084724
121,-42.32300325,5.3454695
0,-28.7625,119.78854
1,-28.702545625000003,115.69583
2,-28.645369999999996,111.608826
3,-28.590973124999994,107.52755
4,-28.539355,103.56238
5,-28.490515625,99.71308
6,-28.444455,95.8936
7,-28.401173125,91.75745
8,-28.36067,89.53598
9,-28.322945625,87.48596
10,-28.288,85.52019
11,-28.255833125,84.01336
12,-28.226445,82.6897
13,-28.199835625,81.368225
14,-28.176005,80.0363
15,-28.154953124999995,78.70009
16,-28.13668,77.36602
17,-28.121185625000003,76.02157
18,-28.10847,73.57986
19,-28.098533125000003,69.31929
20,-28.091375,65.9255
21,-28.086995624999997,63.230804
22,-28.085395,61.43135
23,-28.086573125,59.471752
24,-28.09053,57.409676
25,-28.097265625,55.515907
26,-28.10678,53.856365
27,-28.119073125,52.312305
28,-28.134145,50.627525
29,-28.151995625,49.296333
30,-28.172625,47.992336
31,-28.196033125,46.671814
32,-28.222220000000004,45.35231
33,-28.251185624999994,44.105366
34,-28.28293,42.957985
35,-28.317453125,41.871574
36,-28.354755000000004,40.817238
37,-28.394835624999995,39.792793
38,-28.437695,38.69416
39,-28.483333125,37.60711
40,-28.531749999999995,36.425743
41,-28.582945625,35.195213
42,-28.636920000000003,33.9636
43,-28.693673125000004,32.740685
44,-28.753205,31.51924
45,-28.815515625,30.339605
46,-28.880605000000003,29.292173
47,-28.948473125,28.313303
48,-29.01912,27.369535
49,-29.092545625,26.526026
50,-29.16875,25.881224
51,-29.247733125,25.381523
52,-29.329495,24.912584
53,-29.414035625,24.43181
54,-29.501355,23.960102
55,-29.591453125,23.50543
56,-29.68433,23.039764
57,-29.779985625,22.563854
58,-29.87842,22.058704
59,-29.979633125,21.543486
60,-30.083625,21.062126
61,-30.190395625,20.593153
62,-30.299945,20.129663
63,-30.412273125,19.71776
64,-30.52738,19.3142
65,-30.645265625,18.92267
66,-30.76593,18.512852
67,-30.889373125,18.117922
68,-31.015595,17.731413
69,-31.144595625,17.353792
70,-31.276375,16.970621
71,-31.410933125,16.589151
72,-31.54827,16.217749
73,-31.688385625,15.865234
74,-31.83128,15.5225315
75,-31.976953125,15.16156
76,-32.125405,14.8108015
77,-32.276635625000004,14.462101
78,-32.430645,14.133966
79,-32.587433125,13.801914
80,-32.747,13.475208
81,-32.909345625,13.149015
82,-33.07447,12.823338
83,-33.24237312499999,12.517857
84,-33.413055,12.223935
85,-33.586515625,11.946163
86,-33.762755,11.650983
87,-33.941773125,11.386966
88,-34.123569999999994,11.164303
89,-34.308145624999995,10.947691
90,-34.4955,10.732772
91,-34.685633125,10.526876
92,-34.878545,10.321545
93,-35.074235625,10.116774
94,-35.272705,9.912564
95,-35.473953125,9.711122
96,-35.677980000000005,9.520842
97,-35.884785625,9.330486
98,-36.09437,9.146259
99,-36.306733125,8.970478
100,-36.521875,8.795206
101,-36.739795625,8.620446
102,-36.960495,8.444406
103,-37.183973125,8.2668915
104,-37.41022999999999,8.089902
105,-37.639265625,7.9134407
106,-37.87107999999999,7.737506
107,-38.105673125,7.5657654
108,-38.343045,7.3954062
109,-38.583195625,7.2255583
110,-38.826125000000005,7.0562267
111,-39.071833125,6.8874063
112,-39.32032,6.7191
113,-39.571585625,6.5513077
114,-39.82563,6.384029
115,-40.082453125,6.217263
116,-40.342055,6.0509124
117,-40.604435625,5.8850756
118,-40.869595,5.7197533
119,-41.137533125,5.554944
120,-41.40825,5.3906474
121,-41.681745625,5.2268667
0,-28.32,118.87855
1,-28.260968000000005,114.787735
2,-28.204671999999995,110.70253
3,-28.151112,106.62297
4,-28.100288000000003,102.71226
5,-28.0522,98.84798
6,-28.006848,94.98976
7,-27.964232,91.211105
8,-27.924352,89.22557
9,-27.887208,87.175964
10,-27.8528,85.18442
11,-27.821128,83.66792
12,-27.792192,82.34462
13,-27.765992,81.02347
14,-27.742528,79.70193
15,-27.7218,78.36597
16,-27.703808,77.03211
17,-27.688552000000005,75.6004
18,-27.676032,73.093376
19,-27.666248000000003,68.75922
20,-27.6592,65.50281
21,-27.654888,62.94248
22,-27.653312,61.050186
23,-27.654472,59.073925
24,-27.658368000000003,56.991016
25,-27.665,55.109566
26,-27.674368,53.41388
27,-27.686472,51.728085
28,-27.701312,50.17755
29,-27.718888,48.8749
30,-27.7392,47.575012
31,-27.762248,46.270542
32,-27.788032000000005,44.952217
33,-27.816552,43.719208
34,-27.847808,42.564
35,-27.8818,41.477108
36,-27.91852800000001,40.41783
37,-27.957992,39.33959
38,-28.000192,38.21752
39,-28.045128,37.018677
40,-28.0928,35.795357
41,-28.143208,34.545013
42,-28.196352000000005,33.262333
43,-28.252232000000006,31.997187
44,-28.310848,30.785608
45,-28.3722,29.602095
46,-28.436288000000005,28.551523
47,-28.503112,27.663757
48,-28.572672,26.906458
49,-28.644968,26.312057
50,-28.72,25.73691
51,-28.797768,25.262312
52,-28.878272,24.798037
53,-28.961512,24.33357
54,-29.047488,23.867826
55,-29.1362,23.405422
56,-29.227648,22.949389
57,-29.321832,22.497255
58,-29.418752,22.005411
59,-29.518408,21.508322
60,-29.6208,21.010447
61,-29.725928,20.526861
62,-29.833792000000003,20.06482
63,-29.944392,19.647896
64,-30.057728,19.241861
65,-30.1738,18.83076
66,-30.292608,18.42058
67,-30.414152,18.010933
68,-30.538432,17.618967
69,-30.665448,17.24961
70,-30.7952,16.866842
71,-30.927688000000003,16.484856
72,-31.062912,16.127796
73,-31.200872,15.782738
74,-31.341568,15.436149
75,-31.485,15.077712
76,-31.631168,14.725012
77,-31.780072000000004,14.377066
78,-31.931712,14.041109
79,-32.086088,13.70911
80,-32.2432,13.381948
81,-32.403048000000005,13.055295
82,-32.565632,12.729147
83,-32.730951999999995,12.4213295
84,-32.899008,12.129005
85,-33.0698,11.832659
86,-33.243328,11.536883
87,-33.419592,11.27689
88,-33.598592,11.054995
89,-33.780328,10.83779
90,-33.9648,10.625416
91,-34.152008,10.418929
92,-34.341952000000006,10.212996
93,-34.534632,10.007616
94,-34.730048000000004,9.80279
95,-34.9282,9.606424
96,-35.129088,9.415242
97,-35.332712,9.225039
98,-35.539072,9.043903
99,-35.748168,8.867519
100,-35.96,8.691638
101,-36.174568,8.515401
102,-36.391872,8.336717
103,-36.611912,8.158551
104,-36.83468799999999,7.9809017
105,-37.0602,7.8037734
106,-37.288448,7.6289797
107,-37.519432,7.4574394
108,-37.753152,7.2864046
109,-37.989608,7.1158743
110,-38.2288,6.9458513
111,-38.470728,6.776334
112,-38.715392,6.607321
113,-38.962792,6.4388146
114,-39.212928000000005,6.2708073
115,-39.4658,6.103212
116,-39.721408,5.9361215
117,-39.979752,5.769538
118,-40.240832000000005,5.6034603
119,-40.504648,5.4378886
120,-40.7712,5.2728233
121,-41.040488,5.108264
0,-27.8775,117.96857
1,-27.819390375,113.87964
2,-27.763973999999997,109.79624
3,-27.711250874999998,105.74049
4,-27.661221,101.86215
5,-27.613884375,97.98286
6,-27.569240999999995,94.08594
7,-27.527290875,90.8716
8,-27.488034,88.91515
9,-27.451470375,86.86597
10,-27.4176,84.848656
11,-27.386422875,83.322495
12,-27.357939,81.999535
13,-27.332148375,80.67872
14,-27.309051,79.36005
15,-27.288646874999998,78.031845
16,-27.270936,76.698204
17,-27.255918375000004,75.15001
18,-27.243594,72.6069
19,-27.233962875,68.25592
20,-27.227025,64.95569
21,-27.222780374999992,62.531178
22,-27.221229,60.639908
23,-27.222370875,58.663452
24,-27.226206,56.57235
25,-27.232734375,54.66874
26,-27.241956,52.810493
27,-27.253870875,51.03431
28,-27.268479,49.735687
29,-27.285780375,48.439777
30,-27.305775,47.13957
31,-27.328462875,45.84206
32,-27.353844,44.52958
33,-27.381918374999994,43.276054
34,-27.412686,42.1004
35,-27.446146875,40.993187
36,-27.482301000000003,39.88822
37,-27.521148375,38.731976
38,-27.562689,37.50103
39,-27.606922875,36.32168
40,-27.653849999999995,35.096687
41,-27.703470375,33.806293
42,-27.755784,32.524117
43,-27.810790875,31.253693
44,-27.868491,30.157393
45,-27.928884375,29.105755
46,-27.991971,28.163614
47,-28.057750875,27.34646
48,-28.126224,26.73588
49,-28.197390375,26.147837
50,-28.27125,25.614603
51,-28.347802875,25.148642
52,-28.427049,24.684048
53,-28.508988375,24.218878
54,-28.593621,23.756533
55,-28.680946875,23.303745
56,-28.770966,22.849867
57,-28.863678375,22.413267
58,-28.959084,21.946161
59,-29.057182875,21.467669
60,-29.157975,20.974842
61,-29.261460375,20.479641
62,-29.367639,20.011938
63,-29.476510875,19.579687
64,-29.588076,19.169565
65,-29.702334375,18.744238
66,-29.819285999999995,18.328306
67,-29.938930875,17.916895
68,-30.061269,17.511751
69,-30.186300375,17.138063
70,-30.314025,16.763313
71,-30.444442875,16.39221
72,-30.577554,16.047497
73,-30.713358375,15.700241
74,-30.851856,15.351222
75,-30.993046875,14.993863
76,-31.136931,14.639219
77,-31.283508375,14.284651
78,-31.432779,13.948252
79,-31.584742874999996,13.616304
80,-31.7394,13.28869
81,-31.896750375,12.961574
82,-32.056794,12.634954
83,-32.219530875,12.323736
84,-32.384961,12.016352
85,-32.553084375,11.719154
86,-32.723901,11.422785
87,-32.897410875,11.166813
88,-33.07361399999999,10.945686
89,-33.25251037499999,10.727888
90,-33.434099999999994,10.518061
91,-33.618382875,10.310982
92,-33.805359,10.104447
93,-33.995028375,9.898459
94,-34.187391,9.6933
95,-34.382446875,9.501726
96,-34.580196,9.309644
97,-34.780638374999995,9.120296
98,-34.983774,8.941548
99,-35.189602875,8.764561
100,-35.39812499999999,8.58807
101,-35.609340374999995,8.408353
102,-35.823249,8.229027
103,-36.03985087499999,8.05021
104,-36.259146,7.8719025
105,-36.481134375,7.694106
106,-36.70581599999999,7.52132
107,-36.933190875,7.3491125
108,-37.163259,7.1774025
109,-37.396020375,7.006191
110,-37.631475,6.835477
111,-37.869622875,6.6652603
112,-38.11046399999999,6.4955416
113,-38.353998375,6.3263097
114,-38.600226,6.157485
115,-38.849146875,5.98916
116,-39.100761,5.82133
117,-39.355068375,5.6540003
118,-39.612069,5.4871683
119,-39.871762875,5.3208337
120,-40.13415,5.1549983
121,-40.399230375,4.9896603
0,-27.435,117.05856
1,-27.377812750000004,112.971535
2,-27.323276,108.889946
3,-27.27138975,104.88524
4,-27.222154,101.0103
5,-27.17556875,97.132065
6,-27.131634,93.1821
7,-27.09034975,90.519394
8,-27.051716,88.604744
9,-27.01573275,86.55597
10,-26.9824,84.51289
11,-26.95171775,82.97705
12,-26.923686,81.65446
13,-26.89830475,80.33397
14,-26.875574,79.01558
15,-26.85549375,77.697716
16,-26.838064,76.364296
17,-26.823284750000006,74.699615
18,-26.811156,72.0504
19,-26.801677750000003,67.66972
20,-26.79485,64.3107
21,-26.790672749999995,62.102905
22,-26.789146,60.214657
23,-26.79026975,58.246315
24,-26.794044000000003,56.106934
25,-26.80046875,54.1044
26,-26.809544,51.941376
27,-26.82126975,50.587677
28,-26.835646,49.276276
29,-26.85267275,47.95182
30,-26.87235,46.630707
31,-26.89467775,45.31205
32,-26.919656000000003,43.991898
33,-26.94728475,42.742744
34,-26.977564,41.576164
35,-27.01049375,40.474495
36,-27.046074000000004,39.27095
37,-27.08430475,38.0422
38,-27.125186,36.756317
39,-27.16871775,35.539803
40,-27.2149,34.30506
41,-27.26373275,33.15017
42,-27.315216000000003,32.015953
43,-27.369349750000005,30.890194
44,-27.426134,29.818533
45,-27.48556875,28.768858
46,-27.547654,27.860441
47,-27.61238975,27.19045
48,-27.679776,26.566324
49,-27.74981275,25.979319
50,-27.8225,25.500551
51,-27.89783775,25.034971
52,-27.975826,24.570063
53,-28.05646475,24.098604
54,-28.139754,23.633486
55,-28.22569375,23.17887
56,-28.314284,22.749102
57,-28.40552475,22.313427
58,-28.499416,21.877306
59,-28.59595775,21.411196
60,-28.69515,20.93803
61,-28.79699275,20.447432
62,-28.901486,19.967993
63,-29.00862975,19.530806
64,-29.118424,19.109785
65,-29.23086875,18.67306
66,-29.345963999999995,18.236032
67,-29.463709750000003,17.8214
68,-29.584106,17.41366
69,-29.70715275,17.025156
70,-29.83285,16.667986
71,-29.96119775,16.310358
72,-30.092196,15.967199
73,-30.22584475,15.6177435
74,-30.362144,15.268354
75,-30.50109375,14.910013
76,-30.642694,14.550175
77,-30.786944750000004,14.192234
78,-30.933846,13.855396
79,-31.08339775,13.5234995
80,-31.2356,13.195429
81,-31.39045275,12.867851
82,-31.547956,12.540764
83,-31.70810975,12.207556
84,-31.870914,11.903528
85,-32.03636875,11.6057415
86,-32.204474,11.308685
87,-32.37522975,11.056736
88,-32.548635999999995,10.836376
89,-32.72469275,10.61891
90,-32.9034,10.410705
91,-33.08475775,10.203034
92,-33.26876600000001,9.995899
93,-33.45542475,9.789302
94,-33.644734,9.589196
95,-33.83669375,9.396748
96,-34.031304000000006,9.204044
97,-34.22856475,9.017271
98,-34.428476,8.839192
99,-34.63103775,8.661603
100,-34.83625,8.481779
101,-35.044112750000004,8.301308
102,-35.254626,8.121337
103,-35.467789749999994,7.9418697
104,-35.683603999999995,7.762903
105,-35.90206875,7.587024
106,-36.123184,7.4136605
107,-36.34694975,7.2407856
108,-36.573366,7.068403
109,-36.80243275,6.896506
110,-37.03415,6.725103
111,-37.26851775,6.5541863
112,-37.505536,6.3837495
113,-37.74520475,6.2137103
114,-37.987524,6.0441637
115,-38.23249375,5.8751063
116,-38.480114,5.706539
117,-38.73038475,5.5384626
118,-38.983306,5.3708754
119,-39.23887775,5.203779
120,-39.4971,5.037173
121,-39.75797275,4.8710575
0,-26.9925,116.14856
1,-26.936235125,112.06344
2,-26.88257799999999,107.98366
3,-26.831528624999997,104.029976
4,-26.783087,100.15658
5,-26.737253125,96.28342
6,-26.694026999999995,92.44325
7,-26.653408625,90.16718
8,-26.615398,88.29433
9,-26.579995125,86.24597
10,-26.5472,84.19947
11,-26.517012625,82.63161
12,-26.489433,81.30938
13,-26.464461125,79.98921
14,-26.442097,78.67112
15,-26.422340624999997,77.3551
16,-26.405192,76.03039
17,-26.390651125,74.24922
18,-26.378718,71.234634
19,-26.369392625,67.06024
20,-26.362675,63.65078
21,-26.35856512499999,61.659184
22,-26.357063,59.76403
